"med_spec","frequenc","wstatus","deg_urb","quantile","unit","geo","time","values"
"SURG_GEN","NVR","RET","DEG1","QU4","PC","EE",2017,32.2
"SURG_GEN","NVR","RET","DEG1","QU5","PC","EE",2017,30.9
"SURG_GEN","NVR","RET","DEG1","TOTAL","PC","EE",2017,30.5
"SURG_GEN","NVR","RET","DEG2","QU1","PC","EE",2017,44.9
"SURG_GEN","NVR","RET","DEG2","QU2","PC","EE",2017,38.7
"SURG_GEN","NVR","RET","DEG2","QU3","PC","EE",2017,44.6
"SURG_GEN","NVR","RET","DEG2","QU4","PC","EE",2017,53.5
"SURG_GEN","NVR","RET","DEG2","QU5","PC","EE",2017,
"SURG_GEN","NVR","RET","DEG2","TOTAL","PC","EE",2017,43.7
"SURG_GEN","NVR","RET","DEG3","QU1","PC","EE",2017,48.2
"SURG_GEN","NVR","RET","DEG3","QU2","PC","EE",2017,39.2
"SURG_GEN","NVR","RET","DEG3","QU3","PC","EE",2017,41.3
"SURG_GEN","NVR","RET","DEG3","QU4","PC","EE",2017,47.9
"SURG_GEN","NVR","RET","DEG3","QU5","PC","EE",2017,37
"SURG_GEN","NVR","RET","DEG3","TOTAL","PC","EE",2017,44.1
"SURG_GEN","NVR","RET","TOTAL","QU1","PC","EE",2017,42.8
"SURG_GEN","NVR","RET","TOTAL","QU2","PC","EE",2017,34.8
"SURG_GEN","NVR","RET","TOTAL","QU3","PC","EE",2017,34.4
"SURG_GEN","NVR","RET","TOTAL","QU4","PC","EE",2017,40.9
"SURG_GEN","NVR","RET","TOTAL","QU5","PC","EE",2017,38.5
"SURG_GEN","NVR","RET","TOTAL","TOTAL","PC","EE",2017,39
"SURG_GEN","NVR","UNE","DEG1","QU1","PC","EE",2017,64.4
"SURG_GEN","NVR","UNE","DEG1","QU2","PC","EE",2017,
"SURG_GEN","NVR","UNE","DEG1","QU3","PC","EE",2017,
"SURG_GEN","NVR","UNE","DEG1","QU4","PC","EE",2017,
"SURG_GEN","NVR","UNE","DEG1","QU5","PC","EE",2017,
"SURG_GEN","NVR","UNE","DEG1","TOTAL","PC","EE",2017,59.2
"SURG_GEN","NVR","UNE","DEG2","QU1","PC","EE",2017,
"SURG_GEN","NVR","UNE","DEG2","QU2","PC","EE",2017,
"SURG_GEN","NVR","UNE","DEG2","QU3","PC","EE",2017,
"SURG_GEN","NVR","UNE","DEG2","QU4","PC","EE",2017,
"SURG_GEN","NVR","UNE","DEG2","QU5","PC","EE",2017,
"SURG_GEN","NVR","UNE","DEG2","TOTAL","PC","EE",2017,58.6
"SURG_GEN","NVR","UNE","DEG3","QU1","PC","EE",2017,68.3
"SURG_GEN","NVR","UNE","DEG3","QU2","PC","EE",2017,77.6
"SURG_GEN","NVR","UNE","DEG3","QU3","PC","EE",2017,66.5
"SURG_GEN","NVR","UNE","DEG3","QU4","PC","EE",2017,
"SURG_GEN","NVR","UNE","DEG3","QU5","PC","EE",2017,
"SURG_GEN","NVR","UNE","DEG3","TOTAL","PC","EE",2017,64.5
"SURG_GEN","NVR","UNE","TOTAL","QU1","PC","EE",2017,64
"SURG_GEN","NVR","UNE","TOTAL","QU2","PC","EE",2017,66.5
"SURG_GEN","NVR","UNE","TOTAL","QU3","PC","EE",2017,69.8
"SURG_GEN","NVR","UNE","TOTAL","QU4","PC","EE",2017,41.1
"SURG_GEN","NVR","UNE","TOTAL","QU5","PC","EE",2017,
"SURG_GEN","NVR","UNE","TOTAL","TOTAL","PC","EE",2017,61.2
"GEN","1-2","EMP","DEG1","QU1","PC","IE",2017,40.5
"GEN","1-2","EMP","DEG1","QU2","PC","IE",2017,33.1
"GEN","1-2","EMP","DEG1","QU3","PC","IE",2017,42.5
"GEN","1-2","EMP","DEG1","QU4","PC","IE",2017,36.7
"GEN","1-2","EMP","DEG1","QU5","PC","IE",2017,43.3
"GEN","1-2","EMP","DEG1","TOTAL","PC","IE",2017,40.2
"GEN","1-2","EMP","DEG2","QU1","PC","IE",2017,44.7
"GEN","1-2","EMP","DEG2","QU2","PC","IE",2017,40.7
"GEN","1-2","EMP","DEG2","QU3","PC","IE",2017,41.5
"GEN","1-2","EMP","DEG2","QU4","PC","IE",2017,38.9
"GEN","1-2","EMP","DEG2","QU5","PC","IE",2017,54.8
"GEN","1-2","EMP","DEG2","TOTAL","PC","IE",2017,44.1
"GEN","1-2","EMP","DEG3","QU1","PC","IE",2017,37.1
"GEN","1-2","EMP","DEG3","QU2","PC","IE",2017,43.9
"GEN","1-2","EMP","DEG3","QU3","PC","IE",2017,41.2
"GEN","1-2","EMP","DEG3","QU4","PC","IE",2017,45.9
"GEN","1-2","EMP","DEG3","QU5","PC","IE",2017,46.3
"GEN","1-2","EMP","DEG3","TOTAL","PC","IE",2017,43.9
"GEN","1-2","EMP","TOTAL","QU1","PC","IE",2017,39.8
"GEN","1-2","EMP","TOTAL","QU2","PC","IE",2017,38.6
"GEN","1-2","EMP","TOTAL","QU3","PC","IE",2017,41.9
"GEN","1-2","EMP","TOTAL","QU4","PC","IE",2017,40.1
"GEN","1-2","EMP","TOTAL","QU5","PC","IE",2017,45.9
"GEN","1-2","EMP","TOTAL","TOTAL","PC","IE",2017,42.1
"GEN","1-2","INAC_OTH","DEG1","QU1","PC","IE",2017,26.4
"GEN","1-2","INAC_OTH","DEG1","QU2","PC","IE",2017,20.7
"GEN","1-2","INAC_OTH","DEG1","QU3","PC","IE",2017,32
"GEN","1-2","INAC_OTH","DEG1","QU4","PC","IE",2017,34.2
"GEN","1-2","INAC_OTH","DEG1","QU5","PC","IE",2017,43.6
"GEN","1-2","INAC_OTH","DEG1","TOTAL","PC","IE",2017,28.7
"GEN","1-2","INAC_OTH","DEG2","QU1","PC","IE",2017,28.5
"GEN","1-2","INAC_OTH","DEG2","QU2","PC","IE",2017,25.6
"GEN","1-2","INAC_OTH","DEG2","QU3","PC","IE",2017,31.1
"GEN","1-2","INAC_OTH","DEG2","QU4","PC","IE",2017,36
"GEN","1-2","INAC_OTH","DEG2","QU5","PC","IE",2017,27.2
"GEN","1-2","INAC_OTH","DEG2","TOTAL","PC","IE",2017,28.9
"GEN","1-2","INAC_OTH","DEG3","QU1","PC","IE",2017,31.3
"GEN","1-2","INAC_OTH","DEG3","QU2","PC","IE",2017,29.5
"GEN","1-2","INAC_OTH","DEG3","QU3","PC","IE",2017,31.3
"GEN","1-2","INAC_OTH","DEG3","QU4","PC","IE",2017,43.2
"GEN","1-2","INAC_OTH","DEG3","QU5","PC","IE",2017,47.9
"GEN","1-2","INAC_OTH","DEG3","TOTAL","PC","IE",2017,33.5
"GEN","1-2","INAC_OTH","TOTAL","QU1","PC","IE",2017,28.6
"GEN","1-2","INAC_OTH","TOTAL","QU2","PC","IE",2017,24.5
"GEN","1-2","INAC_OTH","TOTAL","QU3","PC","IE",2017,31.5
"GEN","1-2","INAC_OTH","TOTAL","QU4","PC","IE",2017,37.7
"GEN","1-2","INAC_OTH","TOTAL","QU5","PC","IE",2017,42.4
"GEN","1-2","INAC_OTH","TOTAL","TOTAL","PC","IE",2017,30.4
"GEN","1-2","POP","DEG1","QU1","PC","IE",2017,28.2
"GEN","1-2","POP","DEG1","QU2","PC","IE",2017,26.7
"GEN","1-2","POP","DEG1","QU3","PC","IE",2017,36.4
"GEN","1-2","POP","DEG1","QU4","PC","IE",2017,34.7
"GEN","1-2","POP","DEG1","QU5","PC","IE",2017,43.1
"GEN","1-2","POP","DEG1","TOTAL","PC","IE",2017,34.8
"GEN","1-2","POP","DEG2","QU1","PC","IE",2017,29.6
"GEN","1-2","POP","DEG2","QU2","PC","IE",2017,29.9
"GEN","1-2","POP","DEG2","QU3","PC","IE",2017,38.1
"GEN","1-2","POP","DEG2","QU4","PC","IE",2017,37.9
"GEN","1-2","POP","DEG2","QU5","PC","IE",2017,50.1
"GEN","1-2","POP","DEG2","TOTAL","PC","IE",2017,36
"GEN","1-2","POP","DEG3","QU1","PC","IE",2017,30.9
"GEN","1-2","POP","DEG3","QU2","PC","IE",2017,36.5
"GEN","1-2","POP","DEG3","QU3","PC","IE",2017,37.4
"GEN","1-2","POP","DEG3","QU4","PC","IE",2017,43.6
"GEN","1-2","POP","DEG3","QU5","PC","IE",2017,44.7
"GEN","1-2","POP","DEG3","TOTAL","PC","IE",2017,38.3
"GEN","1-2","POP","TOTAL","QU1","PC","IE",2017,29.5
"GEN","1-2","POP","TOTAL","QU2","PC","IE",2017,30.7
"GEN","1-2","POP","TOTAL","QU3","PC","IE",2017,37.1
"GEN","1-2","POP","TOTAL","QU4","PC","IE",2017,38.3
"GEN","1-2","POP","TOTAL","QU5","PC","IE",2017,44.6
"GEN","1-2","POP","TOTAL","TOTAL","PC","IE",2017,36.2
"GEN","1-2","RET","DEG1","QU1","PC","IE",2017,26
"GEN","1-2","RET","DEG1","QU2","PC","IE",2017,19.4
"GEN","1-2","RET","DEG1","QU3","PC","IE",2017,28.9
"GEN","1-2","RET","DEG1","QU4","PC","IE",2017,27.1
"GEN","1-2","RET","DEG1","QU5","PC","IE",2017,42.8
"GEN","1-2","RET","DEG1","TOTAL","PC","IE",2017,29
"GEN","1-2","RET","DEG2","QU1","PC","IE",2017,15.8
"GEN","1-2","RET","DEG2","QU2","PC","IE",2017,14.9
"GEN","1-2","RET","DEG2","QU3","PC","IE",2017,34.4
"GEN","1-2","RET","DEG2","QU4","PC","IE",2017,31.9
"GEN","1-2","RET","DEG2","QU5","PC","IE",2017,24.1
"GEN","1-2","RET","DEG2","TOTAL","PC","IE",2017,21.9
"GEN","1-2","RET","DEG3","QU1","PC","IE",2017,28.8
"GEN","1-2","RET","DEG3","QU2","PC","IE",2017,35.2
"GEN","1-2","RET","DEG3","QU3","PC","IE",2017,38
"GEN","1-2","RET","DEG3","QU4","PC","IE",2017,27.8
"GEN","1-2","RET","DEG3","QU5","PC","IE",2017,29.6
"GEN","1-2","RET","DEG3","TOTAL","PC","IE",2017,32.3
"GEN","1-2","RET","TOTAL","QU1","PC","IE",2017,25.2
"GEN","1-2","RET","TOTAL","QU2","PC","IE",2017,25.3
"GEN","1-2","RET","TOTAL","QU3","PC","IE",2017,33.4
"GEN","1-2","RET","TOTAL","QU4","PC","IE",2017,28.1
"GEN","1-2","RET","TOTAL","QU5","PC","IE",2017,36.9
"GEN","1-2","RET","TOTAL","TOTAL","PC","IE",2017,29
"GEN","1-2","UNE","DEG1","QU1","PC","IE",2017,24.5
"GEN","1-2","UNE","DEG1","QU2","PC","IE",2017,38.6
"GEN","1-2","UNE","DEG1","QU3","PC","IE",2017,12.3
"GEN","1-2","UNE","DEG1","QU4","PC","IE",2017,21
"GEN","1-2","UNE","DEG1","QU5","PC","IE",2017,
"GEN","1-2","UNE","DEG1","TOTAL","PC","IE",2017,24.3
"GEN","1-2","UNE","DEG2","QU1","PC","IE",2017,30.7
"GEN","1-2","UNE","DEG2","QU2","PC","IE",2017,21.1
"GEN","1-2","UNE","DEG2","QU3","PC","IE",2017,
"GEN","1-2","UNE","DEG2","QU4","PC","IE",2017,
"GEN","1-2","UNE","DEG2","QU5","PC","IE",2017,
"GEN","1-2","UNE","DEG2","TOTAL","PC","IE",2017,28.9
"GEN","1-2","UNE","DEG3","QU1","PC","IE",2017,21
"GEN","1-2","UNE","DEG3","QU2","PC","IE",2017,31.1
"GEN","1-2","UNE","DEG3","QU3","PC","IE",2017,32.4
"GEN","1-2","UNE","DEG3","QU4","PC","IE",2017,
"GEN","1-2","UNE","DEG3","QU5","PC","IE",2017,
"GEN","1-2","UNE","DEG3","TOTAL","PC","IE",2017,29.1
"GEN","1-2","UNE","TOTAL","QU1","PC","IE",2017,25.1
"GEN","1-2","UNE","TOTAL","QU2","PC","IE",2017,31
"GEN","1-2","UNE","TOTAL","QU3","PC","IE",2017,20.7
"GEN","1-2","UNE","TOTAL","QU4","PC","IE",2017,33.3
"GEN","1-2","UNE","TOTAL","QU5","PC","IE",2017,31.8
"GEN","1-2","UNE","TOTAL","TOTAL","PC","IE",2017,26.7
"GEN","3-5","EMP","DEG1","QU1","PC","IE",2017,11.1
"GEN","3-5","EMP","DEG1","QU2","PC","IE",2017,18.2
"GEN","3-5","EMP","DEG1","QU3","PC","IE",2017,19.8
"GEN","3-5","EMP","DEG1","QU4","PC","IE",2017,21.1
"GEN","3-5","EMP","DEG1","QU5","PC","IE",2017,22.1
"GEN","3-5","EMP","DEG1","TOTAL","PC","IE",2017,20.4
"GEN","3-5","EMP","DEG2","QU1","PC","IE",2017,7.1
"GEN","3-5","EMP","DEG2","QU2","PC","IE",2017,24.6
"GEN","3-5","EMP","DEG2","QU3","PC","IE",2017,17.5
"GEN","3-5","EMP","DEG2","QU4","PC","IE",2017,21.7
"GEN","3-5","EMP","DEG2","QU5","PC","IE",2017,18.1
"GEN","3-5","EMP","DEG2","TOTAL","PC","IE",2017,19.5
"GEN","3-5","EMP","DEG3","QU1","PC","IE",2017,20.9
"GEN","3-5","EMP","DEG3","QU2","PC","IE",2017,21.6
"GEN","3-5","EMP","DEG3","QU3","PC","IE",2017,18.6
"GEN","3-5","EMP","DEG3","QU4","PC","IE",2017,21.1
"GEN","3-5","EMP","DEG3","QU5","PC","IE",2017,24.3
"GEN","3-5","EMP","DEG3","TOTAL","PC","IE",2017,21.5
"GEN","3-5","EMP","TOTAL","QU1","PC","IE",2017,14.8
"GEN","3-5","EMP","TOTAL","QU2","PC","IE",2017,21.1
"GEN","3-5","EMP","TOTAL","QU3","PC","IE",2017,18.9
"GEN","3-5","EMP","TOTAL","QU4","PC","IE",2017,21.2
"GEN","3-5","EMP","TOTAL","QU5","PC","IE",2017,22
"GEN","3-5","EMP","TOTAL","TOTAL","PC","IE",2017,20.6
"GEN","3-5","INAC_OTH","DEG1","QU1","PC","IE",2017,21.4
"GEN","3-5","INAC_OTH","DEG1","QU2","PC","IE",2017,28.5
"GEN","3-5","INAC_OTH","DEG1","QU3","PC","IE",2017,25.3
"GEN","3-5","INAC_OTH","DEG1","QU4","PC","IE",2017,25
"GEN","3-5","INAC_OTH","DEG1","QU5","PC","IE",2017,22.1
"GEN","3-5","INAC_OTH","DEG1","TOTAL","PC","IE",2017,24.4
"GEN","3-5","INAC_OTH","DEG2","QU1","PC","IE",2017,27.5
"GEN","3-5","INAC_OTH","DEG2","QU2","PC","IE",2017,21.2
"GEN","3-5","INAC_OTH","DEG2","QU3","PC","IE",2017,29.6
"GEN","3-5","INAC_OTH","DEG2","QU4","PC","IE",2017,15.2
"GEN","3-5","INAC_OTH","DEG2","QU5","PC","IE",2017,17
"GEN","3-5","INAC_OTH","DEG2","TOTAL","PC","IE",2017,23.7
"GEN","3-5","INAC_OTH","DEG3","QU1","PC","IE",2017,22.3
"GEN","3-5","INAC_OTH","DEG3","QU2","PC","IE",2017,32.6
"GEN","3-5","INAC_OTH","DEG3","QU3","PC","IE",2017,24.8
"GEN","3-5","INAC_OTH","DEG3","QU4","PC","IE",2017,24.7
"GEN","3-5","INAC_OTH","DEG3","QU5","PC","IE",2017,18.9
"GEN","3-5","INAC_OTH","DEG3","TOTAL","PC","IE",2017,25
"GEN","3-5","INAC_OTH","TOTAL","QU1","PC","IE",2017,23.2
"GEN","3-5","INAC_OTH","TOTAL","QU2","PC","IE",2017,27.7
"GEN","3-5","INAC_OTH","TOTAL","QU3","PC","IE",2017,25.8
"GEN","3-5","INAC_OTH","TOTAL","QU4","PC","IE",2017,22.5
"GEN","3-5","INAC_OTH","TOTAL","QU5","PC","IE",2017,20.5
"GEN","3-5","INAC_OTH","TOTAL","TOTAL","PC","IE",2017,24.4
"GEN","3-5","POP","DEG1","QU1","PC","IE",2017,21.8
"GEN","3-5","POP","DEG1","QU2","PC","IE",2017,24.8
"GEN","3-5","POP","DEG1","QU3","PC","IE",2017,22.5
"GEN","3-5","POP","DEG1","QU4","PC","IE",2017,23.7
"GEN","3-5","POP","DEG1","QU5","PC","IE",2017,23
"GEN","3-5","POP","DEG1","TOTAL","PC","IE",2017,23.2
"GEN","3-5","POP","DEG2","QU1","PC","IE",2017,25.3
"GEN","3-5","POP","DEG2","QU2","PC","IE",2017,26.9
"GEN","3-5","POP","DEG2","QU3","PC","IE",2017,22.9
"GEN","3-5","POP","DEG2","QU4","PC","IE",2017,22.3
"GEN","3-5","POP","DEG2","QU5","PC","IE",2017,19.5
"GEN","3-5","POP","DEG2","TOTAL","PC","IE",2017,23.8
"GEN","3-5","POP","DEG3","QU1","PC","IE",2017,24.3
"GEN","3-5","POP","DEG3","QU2","PC","IE",2017,27.7
"GEN","3-5","POP","DEG3","QU3","PC","IE",2017,21.6
"GEN","3-5","POP","DEG3","QU4","PC","IE",2017,22.8
"GEN","3-5","POP","DEG3","QU5","PC","IE",2017,24.7
"GEN","3-5","POP","DEG3","TOTAL","PC","IE",2017,24.2
"GEN","3-5","POP","TOTAL","QU1","PC","IE",2017,23.6
"GEN","3-5","POP","TOTAL","QU2","PC","IE",2017,26.3
"GEN","3-5","POP","TOTAL","QU3","PC","IE",2017,22.3
"GEN","3-5","POP","TOTAL","QU4","PC","IE",2017,23.1
"GEN","3-5","POP","TOTAL","QU5","PC","IE",2017,23
"GEN","3-5","POP","TOTAL","TOTAL","PC","IE",2017,23.6
"GEN","3-5","RET","DEG1","QU1","PC","IE",2017,28.9
"GEN","3-5","RET","DEG1","QU2","PC","IE",2017,36.1
"GEN","3-5","RET","DEG1","QU3","PC","IE",2017,28.9
"GEN","3-5","RET","DEG1","QU4","PC","IE",2017,35
"GEN","3-5","RET","DEG1","QU5","PC","IE",2017,28.1
"GEN","3-5","RET","DEG1","TOTAL","PC","IE",2017,31.5
"GEN","3-5","RET","DEG2","QU1","PC","IE",2017,34.9
"GEN","3-5","RET","DEG2","QU2","PC","IE",2017,44.8
"GEN","3-5","RET","DEG2","QU3","PC","IE",2017,44
"GEN","3-5","RET","DEG2","QU4","PC","IE",2017,39.9
"GEN","3-5","RET","DEG2","QU5","PC","IE",2017,37.3
"GEN","3-5","RET","DEG2","TOTAL","PC","IE",2017,40.9
"GEN","3-5","RET","DEG3","QU1","PC","IE",2017,37.8
"GEN","3-5","RET","DEG3","QU2","PC","IE",2017,33.7
"GEN","3-5","RET","DEG3","QU3","PC","IE",2017,25.5
"GEN","3-5","RET","DEG3","QU4","PC","IE",2017,33.4
"GEN","3-5","RET","DEG3","QU5","PC","IE",2017,35.2
"GEN","3-5","RET","DEG3","TOTAL","PC","IE",2017,33.5
"GEN","3-5","RET","TOTAL","QU1","PC","IE",2017,34.6
"GEN","3-5","RET","TOTAL","QU2","PC","IE",2017,37.1
"GEN","3-5","RET","TOTAL","QU3","PC","IE",2017,30.3
"GEN","3-5","RET","TOTAL","QU4","PC","IE",2017,35.2
"GEN","3-5","RET","TOTAL","QU5","PC","IE",2017,31.2
"GEN","3-5","RET","TOTAL","TOTAL","PC","IE",2017,34
"GEN","3-5","UNE","DEG1","QU1","PC","IE",2017,27.3
"GEN","3-5","UNE","DEG1","QU2","PC","IE",2017,18
"GEN","3-5","UNE","DEG1","QU3","PC","IE",2017,24.8
"GEN","3-5","UNE","DEG1","QU4","PC","IE",2017,33.1
"GEN","3-5","UNE","DEG1","QU5","PC","IE",2017,
"GEN","3-5","UNE","DEG1","TOTAL","PC","IE",2017,27
"GEN","3-5","UNE","DEG2","QU1","PC","IE",2017,27.4
"GEN","3-5","UNE","DEG2","QU2","PC","IE",2017,28
"GEN","3-5","UNE","DEG2","QU3","PC","IE",2017,
"GEN","3-5","UNE","DEG2","QU4","PC","IE",2017,
"GEN","3-5","UNE","DEG2","QU5","PC","IE",2017,
"GEN","3-5","UNE","DEG2","TOTAL","PC","IE",2017,27.5
"GEN","3-5","UNE","DEG3","QU1","PC","IE",2017,16.9
"GEN","3-5","UNE","DEG3","QU2","PC","IE",2017,12.3
"GEN","3-5","UNE","DEG3","QU3","PC","IE",2017,21.5
"GEN","3-5","UNE","DEG3","QU4","PC","IE",2017,
"GEN","3-5","UNE","DEG3","QU5","PC","IE",2017,
"GEN","3-5","UNE","DEG3","TOTAL","PC","IE",2017,16.1
"GEN","3-5","UNE","TOTAL","QU1","PC","IE",2017,24.5
"GEN","3-5","UNE","TOTAL","QU2","PC","IE",2017,20.1
"GEN","3-5","UNE","TOTAL","QU3","PC","IE",2017,22.4
"GEN","3-5","UNE","TOTAL","QU4","PC","IE",2017,27.3
"GEN","3-5","UNE","TOTAL","QU5","PC","IE",2017,42.8
"GEN","3-5","UNE","TOTAL","TOTAL","PC","IE",2017,24.3
"GEN","6-9","EMP","DEG1","QU1","PC","IE",2017,9
"GEN","6-9","EMP","DEG1","QU2","PC","IE",2017,6.5
"GEN","6-9","EMP","DEG1","QU3","PC","IE",2017,4.9
"GEN","6-9","EMP","DEG1","QU4","PC","IE",2017,5.2
"GEN","6-9","EMP","DEG1","QU5","PC","IE",2017,2.9
"GEN","6-9","EMP","DEG1","TOTAL","PC","IE",2017,4.6
"GEN","6-9","EMP","DEG2","QU1","PC","IE",2017,6.2
"GEN","6-9","EMP","DEG2","QU2","PC","IE",2017,6.6
"GEN","6-9","EMP","DEG2","QU3","PC","IE",2017,7.2
"GEN","6-9","EMP","DEG2","QU4","PC","IE",2017,5.1
"GEN","6-9","EMP","DEG2","QU5","PC","IE",2017,0.5
"GEN","6-9","EMP","DEG2","TOTAL","PC","IE",2017,4.8
"GEN","6-9","EMP","DEG3","QU1","PC","IE",2017,12.7
"GEN","6-9","EMP","DEG3","QU2","PC","IE",2017,6.6
"GEN","6-9","EMP","DEG3","QU3","PC","IE",2017,10.6
"GEN","6-9","EMP","DEG3","QU4","PC","IE",2017,3
"GEN","6-9","EMP","DEG3","QU5","PC","IE",2017,3.6
"GEN","6-9","EMP","DEG3","TOTAL","PC","IE",2017,6.2
"GEN","6-9","EMP","TOTAL","QU1","PC","IE",2017,10.1
"GEN","6-9","EMP","TOTAL","QU2","PC","IE",2017,6.5
"GEN","6-9","EMP","TOTAL","QU3","PC","IE",2017,7.2
"GEN","6-9","EMP","TOTAL","QU4","PC","IE",2017,4.4
"GEN","6-9","EMP","TOTAL","QU5","PC","IE",2017,2.7
"GEN","6-9","EMP","TOTAL","TOTAL","PC","IE",2017,5.1
"GEN","6-9","INAC_OTH","DEG1","QU1","PC","IE",2017,10.9
"GEN","6-9","INAC_OTH","DEG1","QU2","PC","IE",2017,14.4
"GEN","6-9","INAC_OTH","DEG1","QU3","PC","IE",2017,4.1
"GEN","6-9","INAC_OTH","DEG1","QU4","PC","IE",2017,5
"GEN","6-9","INAC_OTH","DEG1","QU5","PC","IE",2017,3.4
"GEN","6-9","INAC_OTH","DEG1","TOTAL","PC","IE",2017,9.1
"GEN","6-9","INAC_OTH","DEG2","QU1","PC","IE",2017,12.8
"GEN","6-9","INAC_OTH","DEG2","QU2","PC","IE",2017,12.6
"GEN","6-9","INAC_OTH","DEG2","QU3","PC","IE",2017,5.9
"GEN","6-9","INAC_OTH","DEG2","QU4","PC","IE",2017,3.5
"GEN","6-9","INAC_OTH","DEG2","QU5","PC","IE",2017,19.2
"GEN","6-9","INAC_OTH","DEG2","TOTAL","PC","IE",2017,11
"GEN","6-9","INAC_OTH","DEG3","QU1","PC","IE",2017,10.9
"GEN","6-9","INAC_OTH","DEG3","QU2","PC","IE",2017,12.9
"GEN","6-9","INAC_OTH","DEG3","QU3","PC","IE",2017,9.5
"GEN","6-9","INAC_OTH","DEG3","QU4","PC","IE",2017,6.5
"GEN","6-9","INAC_OTH","DEG3","QU5","PC","IE",2017,6.9
"GEN","6-9","INAC_OTH","DEG3","TOTAL","PC","IE",2017,10.2
"GEN","6-9","INAC_OTH","TOTAL","QU1","PC","IE",2017,11.3
"GEN","6-9","INAC_OTH","TOTAL","QU2","PC","IE",2017,13.5
"GEN","6-9","INAC_OTH","TOTAL","QU3","PC","IE",2017,6.7
"GEN","6-9","INAC_OTH","TOTAL","QU4","PC","IE",2017,5.2
"GEN","6-9","INAC_OTH","TOTAL","QU5","PC","IE",2017,6.7
"GEN","6-9","INAC_OTH","TOTAL","TOTAL","PC","IE",2017,9.9
"GEN","6-9","POP","DEG1","QU1","PC","IE",2017,10.1
"GEN","6-9","POP","DEG1","QU2","PC","IE",2017,9.9
"GEN","6-9","POP","DEG1","QU3","PC","IE",2017,7.4
"GEN","6-9","POP","DEG1","QU4","PC","IE",2017,6.8
"GEN","6-9","POP","DEG1","QU5","PC","IE",2017,3.7
"GEN","6-9","POP","DEG1","TOTAL","PC","IE",2017,7.2
"GEN","6-9","POP","DEG2","QU1","PC","IE",2017,12
"GEN","6-9","POP","DEG2","QU2","PC","IE",2017,9.4
"GEN","6-9","POP","DEG2","QU3","PC","IE",2017,7.3
"GEN","6-9","POP","DEG2","QU4","PC","IE",2017,5.4
"GEN","6-9","POP","DEG2","QU5","PC","IE",2017,3.9
"GEN","6-9","POP","DEG2","TOTAL","PC","IE",2017,8
"GEN","6-9","POP","DEG3","QU1","PC","IE",2017,13.5
"GEN","6-9","POP","DEG3","QU2","PC","IE",2017,9.7
"GEN","6-9","POP","DEG3","QU3","PC","IE",2017,10.5
"GEN","6-9","POP","DEG3","QU4","PC","IE",2017,4.4
"GEN","6-9","POP","DEG3","QU5","PC","IE",2017,5.9
"GEN","6-9","POP","DEG3","TOTAL","PC","IE",2017,9
"GEN","6-9","POP","TOTAL","QU1","PC","IE",2017,11.8
"GEN","6-9","POP","TOTAL","QU2","PC","IE",2017,9.7
"GEN","6-9","POP","TOTAL","QU3","PC","IE",2017,8.4
"GEN","6-9","POP","TOTAL","QU4","PC","IE",2017,5.7
"GEN","6-9","POP","TOTAL","QU5","PC","IE",2017,4.4
"GEN","6-9","POP","TOTAL","TOTAL","PC","IE",2017,7.9
"GEN","6-9","RET","DEG1","QU1","PC","IE",2017,13.8
"GEN","6-9","RET","DEG1","QU2","PC","IE",2017,10.6
"GEN","6-9","RET","DEG1","QU3","PC","IE",2017,28
"GEN","6-9","RET","DEG1","QU4","PC","IE",2017,21.9
"GEN","6-9","RET","DEG1","QU5","PC","IE",2017,11.8
"GEN","6-9","RET","DEG1","TOTAL","PC","IE",2017,17.2
"GEN","6-9","RET","DEG2","QU1","PC","IE",2017,12
"GEN","6-9","RET","DEG2","QU2","PC","IE",2017,9.7
"GEN","6-9","RET","DEG2","QU3","PC","IE",2017,9.6
"GEN","6-9","RET","DEG2","QU4","PC","IE",2017,11
"GEN","6-9","RET","DEG2","QU5","PC","IE",2017,28.5
"GEN","6-9","RET","DEG2","TOTAL","PC","IE",2017,11.8
"GEN","6-9","RET","DEG3","QU1","PC","IE",2017,14.8
"GEN","6-9","RET","DEG3","QU2","PC","IE",2017,12.2
"GEN","6-9","RET","DEG3","QU3","PC","IE",2017,12.3
"GEN","6-9","RET","DEG3","QU4","PC","IE",2017,10.9
"GEN","6-9","RET","DEG3","QU5","PC","IE",2017,23
"GEN","6-9","RET","DEG3","TOTAL","PC","IE",2017,14
"GEN","6-9","RET","TOTAL","QU1","PC","IE",2017,13.9
"GEN","6-9","RET","TOTAL","QU2","PC","IE",2017,11.1
"GEN","6-9","RET","TOTAL","QU3","PC","IE",2017,18.7
"GEN","6-9","RET","TOTAL","QU4","PC","IE",2017,16.3
"GEN","6-9","RET","TOTAL","QU5","PC","IE",2017,16.9
"GEN","6-9","RET","TOTAL","TOTAL","PC","IE",2017,14.9
"GEN","6-9","UNE","DEG1","QU1","PC","IE",2017,6.8
"GEN","6-9","UNE","DEG1","QU2","PC","IE",2017,3.7
"GEN","6-9","UNE","DEG1","QU3","PC","IE",2017,2.4
"GEN","6-9","UNE","DEG1","QU4","PC","IE",2017,0
"GEN","6-9","UNE","DEG1","QU5","PC","IE",2017,
"GEN","6-9","UNE","DEG1","TOTAL","PC","IE",2017,4.4
"GEN","6-9","UNE","DEG2","QU1","PC","IE",2017,14.7
