"unit","med_spec","geo","time","values"
"NR","SURG_OPH","ES",2012,3571
"NR","SURG_OPH","FI",2012,459
"NR","SURG_OPH","FR",2012,5849
"NR","SURG_OPH","HR",2012,392
"NR","SURG_OPH","IE",2012,284
"NR","SURG_OPH","IS",2012,33
"NR","SURG_OPH","IT",2012,6855
"NR","SURG_OPH","LI",2012,5
"NR","SURG_OPH","LT",2012,395
"NR","SURG_OPH","LU",2012,60
"NR","SURG_OPH","LV",2012,213
"NR","SURG_OPH","ME",2012,25
"NR","SURG_OPH","MK",2012,136
"NR","SURG_OPH","MT",2012,28
"NR","SURG_OPH","NL",2012,744
"NR","SURG_OPH","NO",2012,356
"NR","SURG_OPH","PL",2012,2550
"NR","SURG_OPH","PT",2012,925
"NR","SURG_OPH","RO",2012,1136
"NR","SURG_OPH","RS",2012,469
"NR","SURG_OPH","SE",2012,724
"NR","SURG_OPH","SI",2012,138
"NR","SURG_OPH","TR",2012,3975
"NR","SURG_OPH","UK",2012,3382
"NR","SURG_ORT","AT",2012,891
"NR","SURG_ORT","BE",2012,949
"NR","SURG_ORT","BG",2012,775
"NR","SURG_ORT","CH",2012,865
"NR","SURG_ORT","CZ",2012,1168
"NR","SURG_ORT","DE",2012,14907
"NR","SURG_ORT","DK",2012,703
"NR","SURG_ORT","EE",2012,116
"NR","SURG_ORT","EL",2012,2241
"NR","SURG_ORT","ES",2012,5744
"NR","SURG_ORT","FI",2012,456
"NR","SURG_ORT","FR",2012,2983
"NR","SURG_ORT","HR",2012,219
"NR","SURG_ORT","IE",2012,219
"NR","SURG_ORT","IS",2012,35
"NR","SURG_ORT","IT",2012,9045
"NR","SURG_ORT","LI",2012,3
"NR","SURG_ORT","LT",2012,0
"NR","SURG_ORT","LU",2012,49
"NR","SURG_ORT","LV",2012,166
"NR","SURG_ORT","ME",2012,30
"NR","SURG_ORT","MK",2012,103
"NR","SURG_ORT","MT",2012,30
"NR","SURG_ORT","NL",2012,906
"NR","SURG_ORT","NO",2012,480
"NR","SURG_ORT","PL",2012,3112
"NR","SURG_ORT","PT",2012,1034
"NR","SURG_ORT","RO",2012,1083
"NR","SURG_ORT","RS",2012,404
"NR","SURG_ORT","SE",2012,1234
"NR","SURG_ORT","SI",2012,98
"NR","SURG_ORT","TR",2012,3632
"NR","SURG_ORT","UK",2012,6672
"NR","SURG_PLA","AT",2012,169
"NR","SURG_PLA","BE",2012,223
"NR","SURG_PLA","BG",2012,62
"NR","SURG_PLA","CH",2012,152
"NR","SURG_PLA","CZ",2012,209
"NR","SURG_PLA","DE",2012,943
"NR","SURG_PLA","DK",2012,103
"NR","SURG_PLA","EE",2012,9
"NR","SURG_PLA","EL",2012,367
"NR","SURG_PLA","ES",2012,631
"NR","SURG_PLA","FI",2012,94
"NR","SURG_PLA","FR",2012,831
"NR","SURG_PLA","HR",2012,9
"NR","SURG_PLA","IE",2012,77
"NR","SURG_PLA","IS",2012,10
"NR","SURG_PLA","IT",2012,2152
"NR","SURG_PLA","LI",2012,2
"NR","SURG_PLA","LT",2012,52
"NR","SURG_PLA","LU",2012,17
"NR","SURG_PLA","LV",2012,18
"NR","SURG_PLA","ME",2012,2
"NR","SURG_PLA","MK",2012,15
"NR","SURG_PLA","MT",2012,6
"NR","SURG_PLA","NL",2012,333
"NR","SURG_PLA","NO",2012,91
"NR","SURG_PLA","PL",2012,134
"NR","SURG_PLA","PT",2012,211
"NR","SURG_PLA","RO",2012,297
"NR","SURG_PLA","RS",2012,100
"NR","SURG_PLA","SE",2012,149
"NR","SURG_PLA","SI",2012,29
"NR","SURG_PLA","TR",2012,1185
"NR","SURG_PLA","UK",2012,1165
"NR","SURG_THO","AT",2012,26
"NR","SURG_THO","BG",2012,86
"NR","SURG_THO","CH",2012,0
"NR","SURG_THO","CZ",2012,192
"NR","SURG_THO","DE",2012,1285
"NR","SURG_THO","DK",2012,73
"NR","SURG_THO","EE",2012,7
"NR","SURG_THO","EL",2012,358
"NR","SURG_THO","ES",2012,784
"NR","SURG_THO","FI",2012,108
"NR","SURG_THO","FR",2012,393
"NR","SURG_THO","IE",2012,38
"NR","SURG_THO","IS",2012,6
"NR","SURG_THO","IT",2012,869
"NR","SURG_THO","LI",2012,0
"NR","SURG_THO","LT",2012,83
"NR","SURG_THO","LU",2012,4
"NR","SURG_THO","LV",2012,25
"NR","SURG_THO","MK",2012,0
"NR","SURG_THO","MT",2012,5
"NR","SURG_THO","NL",2012,146
"NR","SURG_THO","NO",2012,50
"NR","SURG_THO","PL",2012,476
"NR","SURG_THO","PT",2012,116
"NR","SURG_THO","RO",2012,247
"NR","SURG_THO","RS",2012,45
"NR","SURG_THO","SE",2012,139
"NR","SURG_THO","SI",2012,7
"NR","SURG_THO","TR",2012,2330
"NR","SURG_THO","UK",2012,963
"NR","SURG_URO","AT",2012,533
"NR","SURG_URO","BE",2012,373
"NR","SURG_URO","BG",2012,738
"NR","SURG_URO","CH",2012,440
"NR","SURG_URO","CZ",2012,848
"NR","SURG_URO","DE",2012,7264
"NR","SURG_URO","DK",2012,282
"NR","SURG_URO","EE",2012,59
"NR","SURG_URO","EL",2012,1565
"NR","SURG_URO","ES",2012,2610
"NR","SURG_URO","FI",2012,207
"NR","SURG_URO","FR",2012,2542
"NR","SURG_URO","HR",2012,181
"NR","SURG_URO","IE",2012,162
"NR","SURG_URO","IS",2012,17
"NR","SURG_URO","IT",2012,7918
"NR","SURG_URO","LI",2012,3
"NR","SURG_URO","LT",2012,302
"NR","SURG_URO","LU",2012,23
"NR","SURG_URO","LV",2012,76
"NR","SURG_URO","ME",2012,19
"NR","SURG_URO","MK",2012,77
"NR","SURG_URO","MT",2012,16
"NR","SURG_URO","NL",2012,494
"NR","SURG_URO","NO",2012,149
"NR","SURG_URO","PL",2012,1183
"NR","SURG_URO","PT",2012,656
"NR","SURG_URO","RO",2012,868
"NR","SURG_URO","RS",2012,271
"NR","SURG_URO","SE",2012,562
"NR","SURG_URO","SI",2012,52
"NR","SURG_URO","TR",2012,3383
"NR","SURG_URO","UK",2012,3361
"NR","SURG_VAS","BG",2012,133
"NR","SURG_VAS","CH",2012,80
"NR","SURG_VAS","CZ",2012,62
"NR","SURG_VAS","DE",2012,1381
"NR","SURG_VAS","DK",2012,82
"NR","SURG_VAS","EE",2012,27
"NR","SURG_VAS","EL",2012,231
"NR","SURG_VAS","ES",2012,806
"NR","SURG_VAS","FI",2012,37
"NR","SURG_VAS","FR",2012,512
"NR","SURG_VAS","IE",2012,0
"NR","SURG_VAS","IS",2012,8
"NR","SURG_VAS","IT",2012,1551
"NR","SURG_VAS","LI",2012,1
"NR","SURG_VAS","LT",2012,71
"NR","SURG_VAS","LU",2012,6
"NR","SURG_VAS","LV",2012,18
"NR","SURG_VAS","MK",2012,9
"NR","SURG_VAS","MT",2012,4
"NR","SURG_VAS","NO",2012,75
"NR","SURG_VAS","PL",2012,322
"NR","SURG_VAS","PT",2012,160
"NR","SURG_VAS","RO",2012,150
"NR","SURG_VAS","RS",2012,4
"NR","SURG_VAS","SE",2012,132
"NR","SURG_VAS","SI",2012,14
"NR","SURG_VAS","UK",2012,0
"P_HTHAB","GEN","AT",2012,162
"P_HTHAB","GEN","BE",2012,111.31
"P_HTHAB","GEN","BG",2012,69.77
"P_HTHAB","GEN","CH",2012,107.77
"P_HTHAB","GEN","CZ",2012,70.27
"P_HTHAB","GEN","DE",2012,93.74
"P_HTHAB","GEN","DK",2012,80.07
"P_HTHAB","GEN","EE",2012,82.33
"P_HTHAB","GEN","EL",2012,31.29
"P_HTHAB","GEN","ES",2012,74.96
"P_HTHAB","GEN","FI",2012,121.98
"P_HTHAB","GEN","FR",2012,142.55
"P_HTHAB","GEN","HR",2012,78.96
"P_HTHAB","GEN","IE",2012,245.42
"P_HTHAB","GEN","IS",2012,57.37
"P_HTHAB","GEN","IT",2012,90.69
"P_HTHAB","GEN","LI",2012,100.94
"P_HTHAB","GEN","LT",2012,90.27
"P_HTHAB","GEN","LU",2012,83.06
"P_HTHAB","GEN","LV",2012,65.77
"P_HTHAB","GEN","ME",2012,32.87
"P_HTHAB","GEN","MK",2012,100.09
"P_HTHAB","GEN","MT",2012,79.76
"P_HTHAB","GEN","NL",2012,144.05
"P_HTHAB","GEN","NO",2012,86.02
"P_HTHAB","GEN","PL",2012,33.22
"P_HTHAB","GEN","PT",2012,210.42
"P_HTHAB","GEN","RO",2012,83.46
"P_HTHAB","GEN","RS",2012,90.22
"P_HTHAB","GEN","SE",2012,63.52
"P_HTHAB","GEN","SI",2012,54.78
"P_HTHAB","GEN","TR",2012,55.07
"P_HTHAB","GEN","UK",2012,78.51
"P_HTHAB","GEN_OTH","AT",2012,84.31
"P_HTHAB","GEN_OTH","BE",2012,0
"P_HTHAB","GEN_OTH","BG",2012,2.7
"P_HTHAB","GEN_OTH","CH",2012,94.46
"P_HTHAB","GEN_OTH","CZ",2012,0
"P_HTHAB","GEN_OTH","DE",2012,23.19
"P_HTHAB","GEN_OTH","EE",2012,7.86
"P_HTHAB","GEN_OTH","EL",2012,9.71
"P_HTHAB","GEN_OTH","ES",2012,0
"P_HTHAB","GEN_OTH","FR",2012,45.48
"P_HTHAB","GEN_OTH","HR",2012,25.88
"P_HTHAB","GEN_OTH","IE",2012,173.28
"P_HTHAB","GEN_OTH","IT",2012,14.37
"P_HTHAB","GEN_OTH","LI",2012,27.28
"P_HTHAB","GEN_OTH","LT",2012,4.85
"P_HTHAB","GEN_OTH","LU",2012,0
"P_HTHAB","GEN_OTH","LV",2012,0
"P_HTHAB","GEN_OTH","ME",2012,0
"P_HTHAB","GEN_OTH","MT",2012,0
"P_HTHAB","GEN_OTH","NL",2012,67.1
"P_HTHAB","GEN_OTH","NO",2012,8.49
"P_HTHAB","GEN_OTH","PL",2012,11.04
"P_HTHAB","GEN_OTH","PT",2012,17.65
"P_HTHAB","GEN_OTH","RO",2012,14.83
"P_HTHAB","GEN_OTH","RS",2012,18.88
"P_HTHAB","GEN_OTH","SE",2012,0
"P_HTHAB","GEN_OTH","SI",2012,8.17
"P_HTHAB","GEN_PRAC","AL",2012,55.27
"P_HTHAB","GEN_PRAC","AT",2012,77.7
"P_HTHAB","GEN_PRAC","BE",2012,111.31
"P_HTHAB","GEN_PRAC","BG",2012,67.07
"P_HTHAB","GEN_PRAC","CH",2012,13.31
"P_HTHAB","GEN_PRAC","CZ",2012,70.27
"P_HTHAB","GEN_PRAC","DE",2012,70.55
"P_HTHAB","GEN_PRAC","EE",2012,74.47
"P_HTHAB","GEN_PRAC","EL",2012,21.58
"P_HTHAB","GEN_PRAC","ES",2012,74.96
"P_HTHAB","GEN_PRAC","FR",2012,97.07
"P_HTHAB","GEN_PRAC","HR",2012,53.08
"P_HTHAB","GEN_PRAC","IE",2012,72.14
"P_HTHAB","GEN_PRAC","IS",2012,57.37
"P_HTHAB","GEN_PRAC","IT",2012,76.31
"P_HTHAB","GEN_PRAC","LI",2012,73.66
"P_HTHAB","GEN_PRAC","LT",2012,85.41
"P_HTHAB","GEN_PRAC","LU",2012,83.06
"P_HTHAB","GEN_PRAC","LV",2012,65.77
"P_HTHAB","GEN_PRAC","ME",2012,32.87
"P_HTHAB","GEN_PRAC","MT",2012,79.76
"P_HTHAB","GEN_PRAC","NL",2012,76.94
"P_HTHAB","GEN_PRAC","NO",2012,77.53
"P_HTHAB","GEN_PRAC","PL",2012,22.18
"P_HTHAB","GEN_PRAC","PT",2012,192.77
"P_HTHAB","GEN_PRAC","RO",2012,68.63
"P_HTHAB","GEN_PRAC","RS",2012,71.34
"P_HTHAB","GEN_PRAC","SE",2012,63.52
"P_HTHAB","GEN_PRAC","SI",2012,46.62
"P_HTHAB","GEN_PRAC","TR",2012,55.07
"P_HTHAB","GEN_PRAC","UK",2012,78.51
"P_HTHAB","GYN","AT",2012,19.86
"P_HTHAB","GYN","BE",2012,12.33
"P_HTHAB","GYN","BG",2012,19.09
"P_HTHAB","GYN","CH",2012,18.66
"P_HTHAB","GYN","CZ",2012,25.42
"P_HTHAB","GYN","DE",2012,24.71
"P_HTHAB","GYN","DK",2012,10.44
"P_HTHAB","GYN","EE",2012,19.35
"P_HTHAB","GYN","EL",2012,25.74
"P_HTHAB","GYN","ES",2012,12.06
"P_HTHAB","GYN","FI",2012,13.8
"P_HTHAB","GYN","FR",2012,12.27
"P_HTHAB","GYN","HR",2012,17.62
"P_HTHAB","GYN","IE",2012,7.35
"P_HTHAB","GYN","IS",2012,12.16
"P_HTHAB","GYN","IT",2012,20.47
"P_HTHAB","GYN","LI",2012,21.82
"P_HTHAB","GYN","LT",2012,25.24
"P_HTHAB","GYN","LU",2012,15.26
"P_HTHAB","GYN","LV",2012,22.22
"P_HTHAB","GYN","ME",2012,16.11
"P_HTHAB","GYN","MK",2012,17.52
"P_HTHAB","GYN","MT",2012,11.67
"P_HTHAB","GYN","NL",2012,8.43
"P_HTHAB","GYN","NO",2012,10.96
"P_HTHAB","GYN","PL",2012,13.51
"P_HTHAB","GYN","PT",2012,15.58
"P_HTHAB","GYN","RO",2012,11.9
"P_HTHAB","GYN","RS",2012,18.29
"P_HTHAB","GYN","SE",2012,13.81
"P_HTHAB","GYN","SI",2012,15.94
"P_HTHAB","GYN","TR",2012,8.62
"P_HTHAB","GYN","UK",2012,11.58
"P_HTHAB","MED","AT",2012,105.92
"P_HTHAB","MED","BE",2012,81.42
"P_HTHAB","MED","BG",2012,129.72
"P_HTHAB","MED","CH",2012,67.2
"P_HTHAB","MED","CZ",2012,151.51
"P_HTHAB","MED","DE",2012,122.25
"P_HTHAB","MED","DK",2012,66.6
"P_HTHAB","MED","EE",2012,89.74
"P_HTHAB","MED","EL",2012,190.33
"P_HTHAB","MED","ES",2012,100.61
"P_HTHAB","MED","FI",2012,79.72
"P_HTHAB","MED","FR",2012,72.14
"P_HTHAB","MED","HR",2012,110
"P_HTHAB","MED","IE",2012,77.05
"P_HTHAB","MED","IS",2012,111.94
"P_HTHAB","MED","IT",2012,136.79
"P_HTHAB","MED","LI",2012,84.57
"P_HTHAB","MED","LT",2012,150.28
"P_HTHAB","MED","LU",2012,81.93
"P_HTHAB","MED","LV",2012,93.84
"P_HTHAB","MED","ME",2012,79.12
"P_HTHAB","MED","MK",2012,77.29
"P_HTHAB","MED","MT",2012,63.81
"P_HTHAB","MED","NL",2012,82.88
"P_HTHAB","MED","NO",2012,68.17
"P_HTHAB","MED","PL",2012,101.65
"P_HTHAB","MED","PT",2012,100.12
"P_HTHAB","MED","RO",2012,94.07
"P_HTHAB","MED","RS",2012,85.61
"P_HTHAB","MED","SE",2012,91.28
"P_HTHAB","MED","SI",2012,86.96
"P_HTHAB","MED","TR",2012,49.16
"P_HTHAB","MED","UK",2012,64.19
"P_HTHAB","MED_CAR","BE",2012,9.07
"P_HTHAB","MED_CAR","BG",2012,15.64
"P_HTHAB","MED_CAR","CH",2012,9.58
"P_HTHAB","MED_CAR","CZ",2012,8.4
"P_HTHAB","MED_CAR","DE",2012,7.35
"P_HTHAB","MED_CAR","DK",2012,6.8
"P_HTHAB","MED_CAR","EE",2012,10.66
"P_HTHAB","MED_CAR","EL",2012,26.93
"P_HTHAB","MED_CAR","ES",2012,6.85
"P_HTHAB","MED_CAR","FI",2012,4.34
"P_HTHAB","MED_CAR","FR",2012,10.25
"P_HTHAB","MED_CAR","IE",2012,3.76
"P_HTHAB","MED_CAR","IS",2012,9.04
"P_HTHAB","MED_CAR","IT",2012,22.13
"P_HTHAB","MED_CAR","LI",2012,5.46
"P_HTHAB","MED_CAR","LT",2012,16.43
"P_HTHAB","MED_CAR","LU",2012,9.61
"P_HTHAB","MED_CAR","LV",2012,6.83
"P_HTHAB","MED_CAR","MK",2012,0.29
"P_HTHAB","MED_CAR","MT",2012,4.29
"P_HTHAB","MED_CAR","NL",2012,7.47
"P_HTHAB","MED_CAR","NO",2012,6.2
"P_HTHAB","MED_CAR","PL",2012,10.52
"P_HTHAB","MED_CAR","PT",2012,8.81
"P_HTHAB","MED_CAR","RO",2012,6.86
"P_HTHAB","MED_CAR","RS",2012,4.96
"P_HTHAB","MED_CAR","SE",2012,8.38
"P_HTHAB","MED_CAR","TR",2012,4.19
"P_HTHAB","MED_CAR","UK",2012,4.9
"P_HTHAB","MED_DER","AT",2012,8.58
"P_HTHAB","MED_DER","BE",2012,6.3
"P_HTHAB","MED_DER","BG",2012,4.9
"P_HTHAB","MED_DER","CH",2012,5.79
"P_HTHAB","MED_DER","CZ",2012,8.21
"P_HTHAB","MED_DER","DE",2012,6.41
"P_HTHAB","MED_DER","DK",2012,2.97
"P_HTHAB","MED_DER","EE",2012,5.44
"P_HTHAB","MED_DER","EL",2012,10.36
"P_HTHAB","MED_DER","ES",2012,3.26
"P_HTHAB","MED_DER","FI",2012,3.6
"P_HTHAB","MED_DER","FR",2012,6.27
"P_HTHAB","MED_DER","HR",2012,4.57
"P_HTHAB","MED_DER","IE",2012,1.67
"P_HTHAB","MED_DER","IS",2012,5.3
"P_HTHAB","MED_DER","IT",2012,7.22
"P_HTHAB","MED_DER","LI",2012,8.18
"P_HTHAB","MED_DER","LT",2012,6.69
"P_HTHAB","MED_DER","LU",2012,6.97
"P_HTHAB","MED_DER","LV",2012,6.29
"P_HTHAB","MED_DER","ME",2012,2.9
"P_HTHAB","MED_DER","MK",2012,4.75
"P_HTHAB","MED_DER","MT",2012,2.86
"P_HTHAB","MED_DER","NL",2012,3.65
"P_HTHAB","MED_DER","NO",2012,2.97
"P_HTHAB","MED_DER","PL",2012,3.3
"P_HTHAB","MED_DER","PT",2012,3.28
"P_HTHAB","MED_DER","RO",2012,4.21
"P_HTHAB","MED_DER","RS",2012,3.53
"P_HTHAB","MED_DER","SE",2012,3.91
"P_HTHAB","MED_DER","SI",2012,3.35
"P_HTHAB","MED_DER","TR",2012,2.56
"P_HTHAB","MED_DER","UK",2012,3.69
"P_HTHAB","MED_END","BE",2012,2.23
"P_HTHAB","MED_END","BG",2012,5.37
"P_HTHAB","MED_END","CH",2012,2.18
"P_HTHAB","MED_END","CZ",2012,0
"P_HTHAB","MED_END","DE",2012,0.72
"P_HTHAB","MED_END","DK",2012,3.51
"P_HTHAB","MED_END","EE",2012,3.25
"P_HTHAB","MED_END","EL",2012,5.44
"P_HTHAB","MED_END","ES",2012,3.54
"P_HTHAB","MED_END","FI",2012,0.87
"P_HTHAB","MED_END","FR",2012,2.65
"P_HTHAB","MED_END","IE",2012,2.24
"P_HTHAB","MED_END","IS",2012,5.92
"P_HTHAB","MED_END","IT",2012,3.9
"P_HTHAB","MED_END","LI",2012,0
"P_HTHAB","MED_END","LT",2012,5.96
"P_HTHAB","MED_END","LU",2012,1.13
"P_HTHAB","MED_END","LV",2012,2.85
"P_HTHAB","MED_END","MK",2012,0.82
"P_HTHAB","MED_END","MT",2012,3.1
"P_HTHAB","MED_END","NO",2012,1.35
"P_HTHAB","MED_END","PL",2012,2.07
"P_HTHAB","MED_END","PT",2012,1.95
"P_HTHAB","MED_END","RO",2012,2.38
"P_HTHAB","MED_END","RS",2012,1.83
"P_HTHAB","MED_END","SE",2012,2.37
"P_HTHAB","MED_END","TR",2012,0.63
"P_HTHAB","MED_END","UK",2012,2.27
"P_HTHAB","MED_GAS","AT",2012,0
"P_HTHAB","MED_GAS","BE",2012,5.62
"P_HTHAB","MED_GAS","BG",2012,5.98
"P_HTHAB","MED_GAS","CH",2012,3.98
"P_HTHAB","MED_GAS","CZ",2012,3.79
"P_HTHAB","MED_GAS","DE",2012,3.57
"P_HTHAB","MED_GAS","DK",2012,3.22
"P_HTHAB","MED_GAS","EE",2012,3.1
"P_HTHAB","MED_GAS","EL",2012,6.39
"P_HTHAB","MED_GAS","ES",2012,5.67
"P_HTHAB","MED_GAS","FI",2012,2.01
"P_HTHAB","MED_GAS","FR",2012,5.43
"P_HTHAB","MED_GAS","IE",2012,3.24
"P_HTHAB","MED_GAS","IS",2012,6.55
"P_HTHAB","MED_GAS","IT",2012,6.34
"P_HTHAB","MED_GAS","LI",2012,0
"P_HTHAB","MED_GAS","LT",2012,4.75
"P_HTHAB","MED_GAS","LU",2012,3.2
"P_HTHAB","MED_GAS","LV",2012,2.36
"P_HTHAB","MED_GAS","MK",2012,0.97
"P_HTHAB","MED_GAS","MT",2012,1.9
"P_HTHAB","MED_GAS","NL",2012,3.58
"P_HTHAB","MED_GAS","NO",2012,3.37
"P_HTHAB","MED_GAS","PL",2012,1.74
"P_HTHAB","MED_GAS","PT",2012,4.65
"P_HTHAB","MED_GAS","RO",2012,2.25
"P_HTHAB","MED_GAS","RS",2012,1.56
"P_HTHAB","MED_GAS","SE",2012,2.67
"P_HTHAB","MED_GAS","SI",2012,0.53
"P_HTHAB","MED_GAS","TR",2012,0.89
"P_HTHAB","MED_GAS","UK",2012,3.81
"P_HTHAB","MED_HAE","AT",2012,0.68
"P_HTHAB","MED_HAE","BE",2012,1.12
"P_HTHAB","MED_HAE","BG",2012,4.68
"P_HTHAB","MED_HAE","CH",2012,1.75
"P_HTHAB","MED_HAE","CZ",2012,4.82
"P_HTHAB","MED_HAE","DE",2012,0.51
"P_HTHAB","MED_HAE","DK",2012,1.97
"P_HTHAB","MED_HAE","EE",2012,3.48
"P_HTHAB","MED_HAE","EL",2012,4.25
"P_HTHAB","MED_HAE","ES",2012,5.8
"P_HTHAB","MED_HAE","FI",2012,1.27
"P_HTHAB","MED_HAE","FR",2012,0.73
"P_HTHAB","MED_HAE","HR",2012,2.93
"P_HTHAB","MED_HAE","IE",2012,2.3
"P_HTHAB","MED_HAE","IS",2012,2.49
"P_HTHAB","MED_HAE","IT",2012,5.74
"P_HTHAB","MED_HAE","LI",2012,0
"P_HTHAB","MED_HAE","LT",2012,3.01
"P_HTHAB","MED_HAE","LU",2012,0.19
"P_HTHAB","MED_HAE","LV",2012,1.72
"P_HTHAB","MED_HAE","MK",2012,4.03
"P_HTHAB","MED_HAE","MT",2012,2.62
"P_HTHAB","MED_HAE","NO",2012,1.34
"P_HTHAB","MED_HAE","PL",2012,1.21
"P_HTHAB","MED_HAE","PT",2012,1.91
"P_HTHAB","MED_HAE","RO",2012,1.09
"P_HTHAB","MED_HAE","RS",2012,0.88
"P_HTHAB","MED_HAE","SE",2012,2.29
"P_HTHAB","MED_HAE","SI",2012,1.99
"P_HTHAB","MED_HAE","TR",2012,0.45
"P_HTHAB","MED_HAE","UK",2012,2.76
"P_HTHAB","MED_IMM","AT",2012,0.15
"P_HTHAB","MED_IMM","BE",2012,3.71
"P_HTHAB","MED_IMM","BG",2012,3.44
"P_HTHAB","MED_IMM","CH",2012,5.25
"P_HTHAB","MED_IMM","CZ",2012,5.64
"P_HTHAB","MED_IMM","DE",2012,1
"P_HTHAB","MED_IMM","DK",2012,4.65
"P_HTHAB","MED_IMM","EE",2012,3.02
"P_HTHAB","MED_IMM","EL",2012,3.96
"P_HTHAB","MED_IMM","ES",2012,4.84
"P_HTHAB","MED_IMM","FI",2012,1.94
"P_HTHAB","MED_IMM","FR",2012,3.99
"P_HTHAB","MED_IMM","IE",2012,2.11
"P_HTHAB","MED_IMM","IS",2012,8.42
"P_HTHAB","MED_IMM","IT",2012,4.23
"P_HTHAB","MED_IMM","LI",2012,2.73
"P_HTHAB","MED_IMM","LT",2012,3.82
"P_HTHAB","MED_IMM","LU",2012,3.58
"P_HTHAB","MED_IMM","LV",2012,1.77
"P_HTHAB","MED_IMM","ME",2012,0.32
"P_HTHAB","MED_IMM","MK",2012,0.05
"P_HTHAB","MED_IMM","MT",2012,1.67
"P_HTHAB","MED_IMM","NL",2012,2.25
"P_HTHAB","MED_IMM","NO",2012,3.03
"P_HTHAB","MED_IMM","PL",2012,4.78
"P_HTHAB","MED_IMM","PT",2012,5.45
"P_HTHAB","MED_IMM","RO",2012,2.77
"P_HTHAB","MED_IMM","RS",2012,0.82
"P_HTHAB","MED_IMM","SE",2012,5.3
"P_HTHAB","MED_IMM","SI",2012,0.39
"P_HTHAB","MED_IMM","TR",2012,0.44
"P_HTHAB","MED_IMM","UK",2012,1.98
"P_HTHAB","MED_INT","AT",2012,47.37
"P_HTHAB","MED_INT","BE",2012,12.85
"P_HTHAB","MED_INT","BG",2012,22.86
"P_HTHAB","MED_INT","CH",2012,4.15
"P_HTHAB","MED_INT","CZ",2012,56.04
"P_HTHAB","MED_INT","DE",2012,36.57
"P_HTHAB","MED_INT","DK",2012,5.42
"P_HTHAB","MED_INT","EE",2012,14.14
"P_HTHAB","MED_INT","EL",2012,15.14
"P_HTHAB","MED_INT","ES",2012,22.4
"P_HTHAB","MED_INT","FI",2012,18.23
"P_HTHAB","MED_INT","FR",2012,5.83
"P_HTHAB","MED_INT","HR",2012,45.26
"P_HTHAB","MED_INT","IE",2012,27.72
"P_HTHAB","MED_INT","IS",2012,24.63
"P_HTHAB","MED_INT","IT",2012,41.9
"P_HTHAB","MED_INT","LI",2012,54.56
"P_HTHAB","MED_INT","LT",2012,44.21
"P_HTHAB","MED_INT","LU",2012,25.05
"P_HTHAB","MED_INT","LV",2012,25.56
"P_HTHAB","MED_INT","ME",2012,27.72
"P_HTHAB","MED_INT","MK",2012,36.39
"P_HTHAB","MED_INT","MT",2012,22.14
"P_HTHAB","MED_INT","NL",2012,18.54
"P_HTHAB","MED_INT","NO",2012,9.17
"P_HTHAB","MED_INT","PL",2012,42.44
"P_HTHAB","MED_INT","PT",2012,21.34
"P_HTHAB","MED_INT","RO",2012,27.4
"P_HTHAB","MED_INT","RS",2012,24.66
"P_HTHAB","MED_INT","SE",2012,26.37
"P_HTHAB","MED_INT","SI",2012,42.05
"P_HTHAB","MED_INT","TR",2012,15.53
"P_HTHAB","MED_INT","UK",2012,17.27
"P_HTHAB","MED_MIC","AT",2012,1.38
"P_HTHAB","MED_MIC","BE",2012,2.68
"P_HTHAB","MED_MIC","BG",2012,6.05
"P_HTHAB","MED_MIC","CH",2012,1.86
"P_HTHAB","MED_MIC","CZ",2012,2.51
"P_HTHAB","MED_MIC","DE",2012,0.93
"P_HTHAB","MED_MIC","DK",2012,1.23
"P_HTHAB","MED_MIC","EE",2012,0
"P_HTHAB","MED_MIC","EL",2012,30.14
"P_HTHAB","MED_MIC","ES",2012,5.78
"P_HTHAB","MED_MIC","FI",2012,1.53
"P_HTHAB","MED_MIC","FR",2012,4.32
"P_HTHAB","MED_MIC","HR",2012,3.82
"P_HTHAB","MED_MIC","IE",2012,2
"P_HTHAB","MED_MIC","IS",2012,2.49
"P_HTHAB","MED_MIC","IT",2012,1.94
"P_HTHAB","MED_MIC","LI",2012,0
"P_HTHAB","MED_MIC","LT",2012,1.17
"P_HTHAB","MED_MIC","LU",2012,0
"P_HTHAB","MED_MIC","LV",2012,1.08
"P_HTHAB","MED_MIC","ME",2012,3.54
"P_HTHAB","MED_MIC","MK",2012,2.96
"P_HTHAB","MED_MIC","MT",2012,1.9
"P_HTHAB","MED_MIC","NL",2012,2.01
"P_HTHAB","MED_MIC","NO",2012,1.26
"P_HTHAB","MED_MIC","PL",2012,0.1
"P_HTHAB","MED_MIC","PT",2012,0.35
"P_HTHAB","MED_MIC","RS",2012,3.58
"P_HTHAB","MED_MIC","SE",2012,1.32
"P_HTHAB","MED_MIC","SI",2012,0.53
"P_HTHAB","MED_MIC","TR",2012,2.22
"P_HTHAB","MED_MIC","UK",2012,1.41
"P_HTHAB","MED_NEU","AT",2012,11.25
"P_HTHAB","MED_NEU","BE",2012,4.25
"P_HTHAB","MED_NEU","BG",2012,16.11
"P_HTHAB","MED_NEU","CH",2012,6.16
"P_HTHAB","MED_NEU","CZ",2012,14.7
"P_HTHAB","MED_NEU","DE",2012,6.83
"P_HTHAB","MED_NEU","DK",2012,5.42
"P_HTHAB","MED_NEU","EE",2012,9.37
"P_HTHAB","MED_NEU","EL",2012,6.71
